index,left,top,right,bottom,section,line,content
326,788.0,529.5,796.0,613.5,,3, 
327,796.453125,529.5,814.453125,613.5,,3,b
328,814.609375,529.5,832.609375,613.5,,3,o
329,832.4375,529.5,843.4375,613.5,,3,t
330,843.265625,529.5,854.265625,613.5,,3,t
331,854.0,529.5,862.0,613.5,,3,l
332,861.921875,529.5,878.921875,613.5,,3,e
333,878.71875,529.5,886.71875,613.5,,3, 
334,886.546875,529.5,903.546875,613.5,,3,a
335,903.09375,529.5,922.09375,613.5,,3,n
336,922.546875,529.5,940.546875,613.5,,3,d
337,940.34375,529.5,948.34375,613.5,,3, 
338,948.796875,529.5,966.796875,613.5,,3,g
339,966.53125,529.5,974.53125,613.5,,3,i
340,973.765625,529.5,989.765625,613.5,,3,v
341,989.6875,529.5,1006.6875,613.5,,3,e
342,1006.484375,529.5,1014.484375,613.5,,3, 
343,1014.21875,529.5,1022.21875,613.5,,3,i
344,1022.046875,529.5,1033.046875,613.5,,3,t
345,1032.84375,529.5,1040.84375,613.5,,3, 
346,1040.671875,529.5,1057.671875,613.5,,3,a
347,1057.46875,529.5,1065.46875,613.5,,3, 
348,1063.78125,529.5,1075.78125,613.5,,3,f
349,1075.609375,529.5,1092.609375,613.5,,3,a
350,1093.015625,529.5,1107.015625,613.5,,3,c
351,1106.9375,529.5,1123.9375,613.5,,3,e
352,1123.984375,529.5,1131.984375,613.5,,3,","
353,1131.78125,529.5,1139.78125,613.5,,3, 
354,1140.15625,529.5,1154.15625,613.5,,3,s
355,1154.3125,529.5,1172.3125,613.5,,3,o
356,1172.109375,529.5,1180.109375,613.5,,3, 
357,1179.34375,529.5,1195.34375,613.5,,3,v
358,1195.078125,529.5,1203.078125,613.5,,3,i
359,1203.453125,529.5,1217.453125,613.5,,3,s
360,1217.1875,529.5,1225.1875,613.5,,3,i
361,1225.015625,529.5,1236.015625,613.5,,3,t
362,1236.171875,529.5,1254.171875,613.5,,3,o
363,1254.5625,529.5,1266.5625,613.5,,3,r
364,1266.9375,529.5,1280.9375,613.5,,3,s
365,1280.734375,529.5,1288.734375,613.5,,3, 
366,1289.140625,529.5,1303.140625,613.5,,3,c
367,1302.96875,529.5,1319.96875,613.5,,3,a
368,1319.515625,529.5,1338.515625,613.5,,3,n
369,1338.3125,529.5,1346.3125,613.5,,3, 
370,1346.6875,529.5,1360.6875,613.5,,3,s
371,1360.609375,529.5,1377.609375,613.5,,3,e
372,1377.53125,529.5,1394.53125,613.5,,3,e
373,59.828125,613.5,70.828125,697.5,,4,t
374,70.375,613.5,89.375,697.5,,4,h
375,89.296875,613.5,106.296875,697.5,,4,e
376,106.09375,613.5,114.09375,697.5,,4, 
377,113.390625,613.5,129.390625,697.5,,4,y
378,129.546875,613.5,147.546875,697.5,,4,o
379,147.09375,613.5,166.09375,697.5,,4,u
380,165.640625,613.5,184.640625,697.5,,4,n
381,185.09375,613.5,203.09375,697.5,,4,g
382,202.890625,613.5,210.890625,697.5,,4, 
383,210.9375,613.5,238.9375,697.5,,4,m
384,238.765625,613.5,255.765625,697.5,,4,a
385,255.3125,613.5,274.3125,697.5,,4,n
386,274.109375,613.5,282.109375,697.5,,4, 
387,281.6875,613.5,305.6875,697.5,,4,w
388,305.234375,613.5,324.234375,697.5,,4,h
389,324.390625,613.5,342.390625,697.5,,4,o
390,342.1875,613.5,350.1875,697.5,,4, 
391,350.015625,613.5,361.015625,697.5,,4,t
392,360.5625,613.5,379.5625,697.5,,4,h
393,379.953125,613.5,391.953125,697.5,,4,r
394,391.28125,613.5,408.28125,697.5,,4,e
395,407.265625,613.5,431.265625,697.5,,4,w
396,431.0625,613.5,439.0625,697.5,,4, 
397,438.890625,613.5,449.890625,697.5,,4,t
398,449.4375,613.5,468.4375,697.5,,4,h
399,468.359375,613.5,485.359375,697.5,,4,e
400,485.15625,613.5,493.15625,697.5,,4, 
401,493.609375,613.5,511.609375,697.5,,4,b
402,511.765625,613.5,529.765625,697.5,,4,o
403,529.59375,613.5,540.59375,697.5,,4,t
404,540.421875,613.5,551.421875,697.5,,4,t
405,551.15625,613.5,559.15625,697.5,,4,l
406,559.078125,613.5,576.078125,697.5,,4,e
407,575.875,613.5,583.875,697.5,,4, 
408,583.609375,613.5,591.609375,697.5,,4,i
409,591.15625,613.5,610.15625,697.5,,4,n
410,609.984375,613.5,620.984375,697.5,,4,t
411,621.140625,613.5,639.140625,697.5,,4,o
412,638.9375,613.5,646.9375,697.5,,4, 
413,646.765625,613.5,657.765625,697.5,,4,t
414,657.3125,613.5,676.3125,697.5,,4,h
415,676.234375,613.5,693.234375,697.5,,4,e
416,693.03125,613.5,701.03125,697.5,,4, 
417,700.609375,613.5,724.609375,697.5,,4,w
418,724.4375,613.5,741.4375,697.5,,4,a
419,741.265625,613.5,752.265625,697.5,,4,t
420,752.1875,613.5,769.1875,697.5,,4,e
421,769.578125,613.5,781.578125,697.5,,4,r
422,776.828125,613.5,784.828125,697.5,,4,","
423,784.59375,613.5,795.59375,697.5,,4,”
424,795.390625,613.5,803.390625,697.5,,4, 
425,803.765625,613.5,817.765625,697.5,,4,s
426,817.3125,613.5,836.3125,697.5,,4,h
427,836.234375,613.5,853.234375,697.5,,4,e
428,853.03125,613.5,861.03125,697.5,,4, 
429,861.40625,613.5,875.40625,697.5,,4,s
430,875.234375,613.5,892.234375,697.5,,4,a
431,891.96875,613.5,899.96875,697.5,,4,i
432,900.421875,613.5,918.421875,697.5,,4,d
433,918.46875,613.5,926.46875,697.5,,4,.
