participant_id,paragraph_id,aoi_id,aoi_text,word_frequency,dwell_time
l37_401,2,87,port,4.73,0
l37_401,2,88,city,5.61,273
l37_401,2,89,of,7.4,0
l37_401,2,90,Hamburg.,3.62,215
l38_402,1,1,Angela,4.02,466
l38_402,1,2,Erdmann,2.12,639
l38_402,1,3,never,5.91,264
l38_402,1,4,knew,5.2,232
l38_402,1,5,her,6.3,171
l38_402,1,6,grandfather.,4.24,521
l38_402,1,7,He,6.69,108
l38_402,1,8,died,5.2,429
l38_402,1,9,in,7.27,159
l38_402,1,10,"1946,",4.11,194
l38_402,1,11,six,5.29,453
l38_402,1,12,years,5.96,592
l38_402,1,13,before,5.93,715
l38_402,1,14,she,6.26,276
l38_402,1,15,was,6.82,128
l38_402,1,16,born.,5.09,166
l38_402,1,17,"But,",6.63,565
l38_402,1,18,on,6.91,0
l38_402,1,19,Tuesday,4.63,258
l38_402,1,20,8th,4.24,153
l38_402,1,21,"April,",5.19,142
l38_402,1,22,"2014,",4.67,235
l38_402,1,23,she,6.26,210
l38_402,1,24,described,5.0,385
l38_402,1,25,the,7.73,122
l38_402,1,26,extraordinary,4.36,597
l38_402,1,27,moment,5.24,396
l38_402,1,28,when,6.37,0
l38_402,1,29,she,6.26,173
l38_402,1,30,received,5.16,421
l38_402,1,31,a,7.36,0
l38_402,1,32,message,5.0,337
l38_402,1,33,in,7.27,204
l38_402,1,34,a,7.36,0
l38_402,1,35,"bottle,",4.57,0
l38_402,1,36,101,3.74,301
l38_402,1,37,years,5.96,160
l38_402,1,38,after,6.11,370
l38_402,1,39,he,6.69,0
l38_402,1,40,had,6.33,460
l38_402,1,41,lobbed,2.39,111
l38_402,1,42,it,6.95,189
l38_402,1,43,into,6.11,180
l38_402,1,44,the,7.73,0
l38_402,1,45,Baltic,3.57,322
l38_402,1,46,Sea.,5.06,0
l38_402,1,47,Thought,5.59,780
l38_402,1,48,to,7.43,524
l38_402,1,49,be,6.79,180
l38_402,1,50,the,7.73,111
l38_402,1,51,world's,4.61,464
l38_402,1,52,oldest,4.24,339
l38_402,1,53,message,5.0,262
l38_402,1,54,in,7.27,189
l38_402,1,55,a,7.36,0
l38_402,1,56,"bottle,",4.57,95
l38_402,1,57,it,6.95,0
l38_402,1,58,was,6.82,287
l38_402,1,59,presented,4.75,239
l38_402,1,60,to,7.43,197
l38_402,1,61,Erdmann,2.12,135
l38_402,1,62,by,6.66,109
l38_402,1,63,the,7.73,420
l38_402,1,64,museum,4.71,174
l38_402,1,65,that,7.01,413
l38_402,1,66,is,7.07,0
l38_402,1,67,now,6.18,147
l38_402,1,68,exhibiting,3.4,623
l38_402,1,69,it,6.95,234
l38_402,1,70,in,7.27,0
l38_402,1,71,Germany.,4.9,0
l39_404,4,1,Researchers,4.39,445
l39_404,4,2,believe,5.51,0
l39_404,4,3,Erdmann's,0.0,130
l39_404,4,4,"grandfather,",4.24,100
l39_404,4,5,Richard,4.79,0
l39_404,4,6,"Platz,",2.39,205
l39_404,4,7,threw,4.46,0
l39_404,4,8,the,7.73,351
l39_404,4,9,bottle,4.57,0
l39_404,4,10,in,7.27,0
l39_404,4,11,the,7.73,0
l39_404,4,12,sea,5.06,0
l39_404,4,13,while,5.86,143
l39_404,4,14,on,6.91,0
l39_404,4,15,a,7.36,0
l39_404,4,16,hike,3.95,230
l39_404,4,17,with,6.85,0
l39_404,4,18,a,7.36,122
l39_404,4,19,nature,4.98,0
l39_404,4,20,appreciation,4.12,166
l39_404,4,21,group,5.57,204
l39_404,4,22,in,7.27,93
l39_404,4,23,1913.,3.84,240
l39_404,4,24,He,6.69,0
l39_404,4,25,was,6.82,0
l39_404,4,26,20,5.08,429
l39_404,4,27,years,5.96,0
l39_404,4,28,old,5.75,154
l39_404,4,29,at,6.7,0
l39_404,4,30,the,7.73,0
l39_404,4,31,time.,6.29,0
l39_404,4,32,Much,6.0,0
l39_404,4,33,of,7.4,235
l39_404,4,34,the,7.73,0
l39_404,4,35,postcard,3.44,397
l39_404,4,36,was,6.82,0
l39_404,4,37,"indecipherable,",2.24,415
l39_404,4,38,although,5.3,0
l39_404,4,39,the,7.73,213
l39_404,4,40,address,4.91,0
l39_404,4,41,in,7.27,0
l39_404,4,42,Berlin,4.38,162
l39_404,4,43,on,6.91,0
l39_404,4,44,the,7.73,0
l39_404,4,45,front,5.28,255
l39_404,4,46,of,7.4,0
l39_404,4,47,the,7.73,0
l39_404,4,48,card,5.04,169
l39_404,4,49,was,6.82,0
l39_404,4,50,"legible,",2.8,449
l39_404,4,51,as,6.77,192
l39_404,4,52,was,6.82,0
l39_404,4,53,the,7.73,36
l39_404,4,54,author's,3.43,355
l39_404,4,55,polite,3.92,416
l39_404,4,56,request,4.76,0
l39_404,4,57,that,7.01,112
l39_404,4,58,the,7.73,0
l39_404,4,59,note,5.04,0
l39_404,4,60,be,6.79,136
l39_404,4,61,sent,5.16,0
l39_404,4,62,by,6.66,0
l39_404,4,63,the,7.73,705
l39_404,4,64,finder,3.28,0
l39_404,4,65,to,7.43,294
l39_404,4,66,his,6.51,178
l39_404,4,67,home,5.81,144
l39_404,4,68,address.,4.91,287
l39_404,4,69,“He,6.69,180
l39_404,4,70,also,6.19,401
l39_404,4,71,included,5.03,157
l39_404,4,72,two,6.1,218
l39_404,4,73,stamps,3.91,316
l39_404,4,74,from,6.63,281
l39_404,4,75,that,7.01,228
l39_404,4,76,time,6.29,417
l39_404,4,77,that,7.01,360
l39_404,4,78,were,6.34,0
l39_404,4,79,also,6.19,275
l39_404,4,80,in,7.27,0
l39_404,4,81,the,7.73,219
l39_404,4,82,"bottle,",4.57,0
l39_404,4,83,so,6.52,0
l39_404,4,84,the,7.73,205
l39_404,4,85,finder,3.28,215
l39_404,4,86,would,6.27,184
l39_404,4,87,not,6.69,84
l39_404,4,88,incur,3.3,159
l39_404,4,89,a,7.36,0
l39_404,4,90,"cost,”",5.24,0
l39_404,4,91,Erdmann,2.12,0
l39_404,4,92,said.,6.01,38
l39_404,4,93,“But,6.63,0
l39_404,4,94,he,6.69,305
l39_404,4,95,did,5.96,275
l39_404,4,96,not,6.69,251
l39_404,4,97,think,6.08,0
l39_404,4,98,it,6.95,152
l39_404,4,99,would,6.27,219
l39_404,4,100,take,5.92,164
l39_404,4,101,101,3.74,0
l39_404,4,102,years.”,5.96,226
l39_404,4,103,She,6.26,0
l39_404,4,104,said,6.01,678
l39_404,4,105,she,6.26,149
l39_404,4,106,was,6.82,0
l39_404,4,107,moved,5.01,0
l39_404,4,108,by,6.66,163
l39_404,4,109,the,7.73,0
l39_404,4,110,arrival,4.44,312
l39_404,4,111,of,7.4,0
l39_404,4,112,the,7.73,0
l39_404,4,113,"message,",5.0,215
l39_404,4,114,although,5.3,0
l39_404,4,115,she,6.26,0
l39_404,4,116,had,6.33,361
l39_404,4,117,not,6.69,492
l39_404,4,118,known,5.39,0
l39_404,4,119,her,6.3,460
l39_404,4,120,grandfather,4.24,663
l39_404,4,121,because,6.03,726
l39_404,4,122,he,6.69,225
l39_404,4,123,"died,",5.2,0
l39_404,4,124,at,6.7,179
l39_404,4,125,the,7.73,0
l39_404,4,126,age,5.32,574
l39_404,4,127,of,7.4,0
l39_404,4,128,"54,",4.73,0
l39_404,4,129,six,5.29,791
l39_404,4,130,years,5.96,0
l39_404,4,131,before,5.93,112
l39_404,4,132,she,6.26,0
l39_404,4,133,was,6.82,31
l39_404,4,134,born.,5.09,0
l3_327,4,1,Researchers,4.39,152
l3_327,4,2,believe,5.51,0
l3_327,4,3,Erdmann's,0.0,187
l3_327,4,4,"grandfather,",4.24,185
l3_327,4,5,Richard,4.79,0
l3_327,4,6,"Platz,",2.39,134
l3_327,4,7,threw,4.46,139
l3_327,4,8,the,7.73,0
l3_327,4,9,bottle,4.57,152
l3_327,4,10,in,7.27,0
l3_327,4,11,the,7.73,0
l3_327,4,12,sea,5.06,0
l3_327,4,13,while,5.86,156
l3_327,4,14,on,6.91,0
l3_327,4,15,a,7.36,0
l3_327,4,16,hike,3.95,104
l3_327,4,17,with,6.85,129
l3_327,4,18,a,7.36,0
l3_327,4,19,nature,4.98,153
l3_327,4,20,appreciation,4.12,302
l3_327,4,21,group,5.57,145
l3_327,4,22,in,7.27,0
l3_327,4,23,1913.,3.84,166
l3_327,4,24,He,6.69,0
l3_327,4,25,was,6.82,0
l3_327,4,26,20,5.08,0
l3_327,4,27,years,5.96,175
l3_327,4,28,old,5.75,0
l3_327,4,29,at,6.7,0
l3_327,4,30,the,7.73,143
l3_327,4,31,time.,6.29,0
l3_327,4,32,Much,6.0,0
l3_327,4,33,of,7.4,166
l3_327,4,34,the,7.73,0
l3_327,4,35,postcard,3.44,139
l3_327,4,36,was,6.82,0
l3_327,4,37,"indecipherable,",2.24,318
l3_327,4,38,although,5.3,128
l3_327,4,39,the,7.73,133
l3_327,4,40,address,4.91,0
l3_327,4,41,in,7.27,180
l3_327,4,42,Berlin,4.38,123
l3_327,4,43,on,6.91,0
l3_327,4,44,the,7.73,0
l3_327,4,45,front,5.28,0
l3_327,4,46,of,7.4,227
l3_327,4,47,the,7.73,0
l3_327,4,48,card,5.04,128
l3_327,4,49,was,6.82,0
l3_327,4,50,"legible,",2.8,173
l3_327,4,51,as,6.77,266
l3_327,4,52,was,6.82,142
l3_327,4,53,the,7.73,0
l3_327,4,54,author's,3.43,183
l3_327,4,55,polite,3.92,233
l3_327,4,56,request,4.76,288
l3_327,4,57,that,7.01,0
l3_327,4,58,the,7.73,0
l3_327,4,59,note,5.04,165
l3_327,4,60,be,6.79,0
l3_327,4,61,sent,5.16,0
l3_327,4,62,by,6.66,148
l3_327,4,63,the,7.73,0
l3_327,4,64,finder,3.28,280
l3_327,4,65,to,7.43,0
l3_327,4,66,his,6.51,0
l3_327,4,67,home,5.81,170
l3_327,4,68,address.,4.91,128
l3_327,4,69,“He,6.69,0
l3_327,4,70,also,6.19,198
l3_327,4,71,included,5.03,0
l3_327,4,72,two,6.1,163
l3_327,4,73,stamps,3.91,0
l3_327,4,74,from,6.63,131
l3_327,4,75,that,7.01,293
l3_327,4,76,time,6.29,0
l3_327,4,77,that,7.01,163
l3_327,4,78,were,6.34,187
l3_327,4,79,also,6.19,0
l3_327,4,80,in,7.27,156
l3_327,4,81,the,7.73,0
l3_327,4,82,"bottle,",4.57,189
l3_327,4,83,so,6.52,0
l3_327,4,84,the,7.73,67
l3_327,4,85,finder,3.28,185
l3_327,4,86,would,6.27,126
l3_327,4,87,not,6.69,284
l3_327,4,88,incur,3.3,0
l3_327,4,89,a,7.36,126
l3_327,4,90,"cost,”",5.24,143
l3_327,4,91,Erdmann,2.12,0
l3_327,4,92,said.,6.01,0
l3_327,4,93,“But,6.63,116
l3_327,4,94,he,6.69,0
l3_327,4,95,did,5.96,132
l3_327,4,96,not,6.69,0
l3_327,4,97,think,6.08,222
l3_327,4,98,it,6.95,0
l3_327,4,99,would,6.27,450
l3_327,4,100,take,5.92,0
l3_327,4,101,101,3.74,122
l3_327,4,102,years.”,5.96,354
l3_327,4,103,She,6.26,141
l3_327,4,104,said,6.01,0
l3_327,4,105,she,6.26,128
l3_327,4,106,was,6.82,170
l3_327,4,107,moved,5.01,210
l3_327,4,108,by,6.66,0
l3_327,4,109,the,7.73,0
l3_327,4,110,arrival,4.44,446
l3_327,4,111,of,7.4,0
l3_327,4,112,the,7.73,166
l3_327,4,113,"message,",5.0,134
l3_327,4,114,although,5.3,153
l3_327,4,115,she,6.26,0
l3_327,4,116,had,6.33,0
l3_327,4,117,not,6.69,165
l3_327,4,118,known,5.39,60
l3_327,4,119,her,6.3,0
l3_327,4,120,grandfather,4.24,168
l3_327,4,121,because,6.03,0
l3_327,4,122,he,6.69,0
l3_327,4,123,"died,",5.2,255
l3_327,4,124,at,6.7,0
l3_327,4,125,the,7.73,0
l3_327,4,126,age,5.32,239
l3_327,4,127,of,7.4,0
l3_327,4,128,"54,",4.73,138
l3_327,4,129,six,5.29,0
l3_327,4,130,years,5.96,0
l3_327,4,131,before,5.93,256
l3_327,4,132,she,6.26,0
l3_327,4,133,was,6.82,173
l3_327,4,134,born.,5.09,0
l40_458,6,1,The,7.73,140
l40_458,6,2,message,5.0,669
l40_458,6,3,and,7.41,0
l40_458,6,4,the,7.73,0
l40_458,6,5,bottle,4.57,0
l40_458,6,6,will,6.45,0
l40_458,6,7,be,6.79,0
l40_458,6,8,on,6.91,0
l40_458,6,9,display,4.63,267
l40_458,6,10,at,6.7,94
l40_458,6,11,Hamburg's,1.99,174
l40_458,6,12,Maritime,3.96,155
l40_458,6,13,Museum,4.71,182
l40_458,6,14,until,5.61,310
l40_458,6,15,the,7.73,0
l40_458,6,16,beginning,5.0,0
l40_458,6,17,of,7.4,237
l40_458,6,18,May,5.98,363
l40_458,6,19,"2014,",4.67,0
l40_458,6,20,after,6.11,229
l40_458,6,21,which,6.3,39
l40_458,6,22,experts,4.52,0
l40_458,6,23,will,6.45,118
l40_458,6,24,attempt,4.85,147
l40_458,6,25,to,7.43,191
l40_458,6,26,decipher,3.14,241
l40_458,6,27,the,7.73,178
l40_458,6,28,rest,5.23,0
l40_458,6,29,of,7.4,0
l40_458,6,30,the,7.73,159
l40_458,6,31,text.,5.01,252
l40_458,6,32,It,6.95,77
l40_458,6,33,is,7.07,0
l40_458,6,34,not,6.69,114
l40_458,6,35,clear,5.25,184
l40_458,6,36,what,6.38,0
l40_458,6,37,will,6.45,0
l40_458,6,38,then,6.07,150
l40_458,6,39,happen,5.19,181
l40_458,6,40,to,7.43,0
l40_458,6,41,the,7.73,0
l40_458,6,42,"bottle,",4.57,0
l40_458,6,43,but,6.63,0
l40_458,6,44,Erdmann,2.12,0
l40_458,6,45,hopes,4.4,137
l40_458,6,46,it,6.95,0
l40_458,6,47,will,6.45,285
l40_458,6,48,stay,5.33,0
l40_458,6,49,at,6.7,0
l40_458,6,50,the,7.73,0
l40_458,6,51,museum.,4.71,129
l40_458,6,52,“We,6.54,0
l40_458,6,53,want,6.04,368
l40_458,6,54,to,7.43,0
l40_458,6,55,make,6.08,234
l40_458,6,56,a,7.36,0
l40_458,6,57,few,5.6,177
l40_458,6,58,photos,4.83,103
l40_458,6,59,available,5.28,291
l40_458,6,60,to,7.43,0
l40_458,6,61,put,5.66,0
l40_458,6,62,with,6.85,231
l40_458,6,63,the,7.73,0
l40_458,6,64,bottle,4.57,154
l40_458,6,65,and,7.41,0
l40_458,6,66,give,5.71,413
l40_458,6,67,it,6.95,0
l40_458,6,68,a,7.36,0
l40_458,6,69,"face,",5.45,0
l40_458,6,70,so,6.52,216
l40_458,6,71,visitors,4.49,0
l40_458,6,72,can,6.46,0
l40_458,6,73,see,6.1,0
l40_458,6,74,the,7.73,135
l40_458,6,75,young,5.43,0
l40_458,6,76,man,5.82,152
l40_458,6,77,who,6.34,0
l40_458,6,78,threw,4.46,0
l40_458,6,79,the,7.73,0
l40_458,6,80,bottle,4.57,56
l40_458,6,81,into,6.11,0
l40_458,6,82,the,7.73,142
l40_458,6,83,"water,”",5.52,56
l40_458,6,84,she,6.26,161
l40_458,6,85,said.,6.01,133
l41_408,3,1,The,7.73,152
l41_408,3,2,brown,5.01,0
l41_408,3,3,beer,4.7,348
l41_408,3,4,"bottle,",4.57,117
l41_408,3,5,which,6.3,0
l41_408,3,6,had,6.33,133
l41_408,3,7,been,6.27,128
l41_408,3,8,in,7.27,0
l41_408,3,9,the,7.73,0
l41_408,3,10,water,5.52,145
l41_408,3,11,for,7.01,0
l41_408,3,12,101,3.74,225
l41_408,3,13,"years,",5.96,0
l41_408,3,14,was,6.82,0
l41_408,3,15,found,5.68,172
l41_408,3,16,in,7.27,0
l41_408,3,17,the,7.73,0
l41_408,3,18,catch,4.87,120
l41_408,3,19,of,7.4,0
l41_408,3,20,Konrad,2.85,174
l41_408,3,21,"Fischer,",3.52,160
l41_408,3,22,a,7.36,0
l41_408,3,23,"fisherman,",3.49,71
l41_408,3,24,who,6.34,0
l41_408,3,25,had,6.33,27
l41_408,3,26,been,6.27,0
l41_408,3,27,out,6.38,110
l41_408,3,28,in,7.27,0
l41_408,3,29,the,7.73,0
l41_408,3,30,Baltic,3.57,0
l41_408,3,31,Sea,5.06,231
l41_408,3,32,off,5.93,0
l41_408,3,33,the,7.73,0
l41_408,3,34,northern,4.85,158
l41_408,3,35,city,5.61,0
l41_408,3,36,of,7.4,91
l41_408,3,37,Kiel.,2.82,0
l41_408,3,38,Holger,2.6,0
l41_408,3,39,von,4.17,0
l41_408,3,40,"Neuhoff,",1.23,292
l41_408,3,41,curator,3.55,0
l41_408,3,42,for,7.01,168
l41_408,3,43,ocean,4.7,0
l41_408,3,44,and,7.41,0
l41_408,3,45,science,5.12,137
l41_408,3,46,at,6.7,0
l41_408,3,47,the,7.73,0
l41_408,3,48,"museum,",4.71,0
l41_408,3,49,said,6.01,0
l41_408,3,50,this,6.82,145
l41_408,3,51,bottled,3.49,76
l41_408,3,52,message,5.0,173
l41_408,3,53,was,6.82,0
l41_408,3,54,the,7.73,0
l41_408,3,55,oldest,4.24,79
l41_408,3,56,he,6.69,0
l41_408,3,57,had,6.33,98
l41_408,3,58,come,5.78,0
l41_408,3,59,across.,5.25,0
l41_408,3,60,“There,6.31,103
l41_408,3,61,are,6.74,120
l41_408,3,62,documents,4.64,405
l41_408,3,63,that,7.01,0
l41_408,3,64,have,6.71,410
l41_408,3,65,been,6.27,0
l41_408,3,66,found,5.68,427
l41_408,3,67,without,5.69,339
l41_408,3,68,the,7.73,272
l41_408,3,69,bottle,4.57,0
l41_408,3,70,that,7.01,0
l41_408,3,71,are,6.74,235
l41_408,3,72,older,4.92,108
l41_408,3,73,and,7.41,0
l41_408,3,74,are,6.74,0
l41_408,3,75,in,7.27,152
l41_408,3,76,the,7.73,0
l41_408,3,77,"museum,”",4.71,133
l41_408,3,78,he,6.69,0
l41_408,3,79,said.,6.01,202
l41_408,3,80,"“But,",6.63,0
l41_408,3,81,with,6.85,0
l41_408,3,82,the,7.73,151
l41_408,3,83,bottle,4.57,0
l41_408,3,84,and,7.41,0
l41_408,3,85,the,7.73,77
l41_408,3,86,"document,",4.5,64
l41_408,3,87,this,6.82,58
l41_408,3,88,is,7.07,0
l41_408,3,89,certainly,5.0,241
l41_408,3,90,the,7.73,0
l41_408,3,91,oldest,4.24,0
l41_408,3,92,at,6.7,127
l41_408,3,93,the,7.73,0
l41_408,3,94,moment.,5.24,0
l41_408,3,95,It,6.95,163
l41_408,3,96,is,7.07,0
l41_408,3,97,in,7.27,207
l41_408,3,98,extremely,4.79,190
l41_408,3,99,good,6.12,0
l41_408,3,100,condition.”,4.86,152
l42_459,5,1,“I,7.09,139
l42_459,5,2,knew,5.2,327
l42_459,5,3,very,6.0,0
l42_459,5,4,little,5.75,0
l42_459,5,5,about,6.4,230
l42_459,5,6,my,6.57,0
l42_459,5,7,"grandfather,",4.24,336
l42_459,5,8,but,6.63,0
l42_459,5,9,I,7.09,286
l42_459,5,10,found,5.68,513
l42_459,5,11,out,6.38,0
l42_459,5,12,that,7.01,157
l42_459,5,13,he,6.69,218
l42_459,5,14,was,6.82,184
l42_459,5,15,a,7.36,188
l42_459,5,16,writer,4.69,301
l42_459,5,17,who,6.34,0
l42_459,5,18,was,6.82,295
l42_459,5,19,very,6.0,0
l42_459,5,20,"open-minded,",4.13,712
l42_459,5,21,and,7.41,87
l42_459,5,22,believed,4.75,323
l42_459,5,23,in,7.27,0
l42_459,5,24,freedom,4.86,215
l42_459,5,25,and,7.41,148
l42_459,5,26,that,7.01,116
l42_459,5,27,everyone,5.47,0
l42_459,5,28,should,5.99,443
l42_459,5,29,respect,5.03,0
l42_459,5,30,each,5.69,145
l42_459,5,31,"other,”",6.16,201
l42_459,5,32,she,6.26,0
l42_459,5,33,said.,6.01,0
l42_459,5,34,“He,6.69,0
l42_459,5,35,did,5.96,282
l42_459,5,36,a,7.36,0
l42_459,5,37,lot,5.61,0
l42_459,5,38,for,7.01,511
l42_459,5,39,the,7.73,0
l42_459,5,40,young,5.43,0
l42_459,5,41,and,7.41,173
l42_459,5,42,later,5.49,160
l42_459,5,43,traveled,4.06,0
l42_459,5,44,with,6.85,180
l42_459,5,45,his,6.51,0
l42_459,5,46,wife,5.23,0
l42_459,5,47,and,7.41,0
l42_459,5,48,two,6.1,271
l42_459,5,49,daughters.,4.28,466
l42_459,5,50,It,6.95,0
l42_459,5,51,was,6.82,217
l42_459,5,52,wonderful,4.85,291
l42_459,5,53,because,6.03,0
l42_459,5,54,I,7.09,141
l42_459,5,55,could,6.06,0
l42_459,5,56,see,6.1,0
l42_459,5,57,where,6.0,141
l42_459,5,58,my,6.57,0
l42_459,5,59,roots,4.34,0
l42_459,5,60,came,5.5,0
l42_459,5,61,from.”,6.63,172
l42_459,5,62,Like,6.41,0
l42_459,5,63,her,6.3,0
l42_459,5,64,"grandfather,",4.24,165
l42_459,5,65,Erdmann,2.12,147
l42_459,5,66,"said,",6.01,0
l42_459,5,67,she,6.26,0
l42_459,5,68,also,6.19,219
l42_459,5,69,liked,4.76,0
l42_459,5,70,culture,5.03,167
l42_459,5,71,and,7.41,352
l42_459,5,72,traveling,4.27,0
l42_459,5,73,around,5.77,0
l42_459,5,74,the,7.73,0
l42_459,5,75,world.,5.89,226
l42_459,5,76,She,6.26,0
l42_459,5,77,described,5.0,356
l42_459,5,78,herself,4.78,444
l42_459,5,79,as,6.77,453
l42_459,5,80,"open-minded,",4.13,438
l42_459,5,81,too.,5.95,0
l42_459,5,82,“What,6.38,47
l42_459,5,83,he,6.69,195
l42_459,5,84,taught,4.68,127
l42_459,5,85,his,6.51,0
l42_459,5,86,two,6.1,0
l42_459,5,87,"daughters,",4.28,30
l42_459,5,88,my,6.57,0
l42_459,5,89,mother,5.24,0
l42_459,5,90,taught,4.68,0
l42_459,5,91,me,6.48,0
l42_459,5,92,and,7.41,0
l42_459,5,93,I,7.09,0
l42_459,5,94,have,6.71,0
l42_459,5,95,then,6.07,0
l42_459,5,96,given,5.41,198
l42_459,5,97,to,7.43,194
l42_459,5,98,my,6.57,0
l42_459,5,99,"sons,”",4.5,0
l42_459,5,100,she,6.26,0
l42_459,5,101,said.,6.01,635
l42_459,5,102,Despite,5.0,202
l42_459,5,103,her,6.3,45
l42_459,5,104,joy,4.55,0
l42_459,5,105,at,6.7,0
l42_459,5,106,receiving,4.59,0
l42_459,5,107,the,7.73,0
l42_459,5,108,bottled,3.49,0
l42_459,5,109,"message,",5.0,141
l42_459,5,110,she,6.26,0
l42_459,5,111,said,6.01,0
l42_459,5,112,that,7.01,0
l42_459,5,113,she,6.26,249
l42_459,5,114,hoped,4.28,0
l42_459,5,115,others,5.42,96
l42_459,5,116,would,6.27,0
l42_459,5,117,not,6.69,33
l42_459,5,118,repeat,4.49,0
l42_459,5,119,what,6.38,0
l42_459,5,120,her,6.3,0
l42_459,5,121,grandfather,4.24,0
l42_459,5,122,had,6.33,0
l42_459,5,123,done,5.58,0
l42_459,5,124,and,7.41,0
l42_459,5,125,throw,4.83,28
l42_459,5,126,bottles,4.19,144
l42_459,5,127,with,6.85,0
l42_459,5,128,messages,4.54,0
l42_459,5,129,into,6.11,0
l42_459,5,130,the,7.73,223
l42_459,5,131,sea.,5.06,0
l42_459,5,132,"“Today,",5.55,0
l42_459,5,133,the,7.73,147
l42_459,5,134,sea,5.06,0
l42_459,5,135,is,7.07,144
l42_459,5,136,so,6.52,0
l42_459,5,137,full,5.54,192
l42_459,5,138,of,7.4,0
l42_459,5,139,so,6.52,0
l42_459,5,140,many,5.91,55
l42_459,5,141,bottles,4.19,0
l42_459,5,142,and,7.41,0
l42_459,5,143,rubbish,3.87,0
l42_459,5,144,that,7.01,124
l42_459,5,145,more,6.36,0
l42_459,5,146,shouldn't,4.82,0
l42_459,5,147,be,6.79,358
l42_459,5,148,thrown,4.4,0
l42_459,5,149,in,7.27,0
l42_459,5,150,"there,“",6.31,0
l42_459,5,151,she,6.26,0
l42_459,5,152,said.,6.01,65
l43_413,2,1,“It,6.95,155
l43_413,2,2,was,6.82,0
l43_413,2,3,very,6.0,81
l43_413,2,4,"surprising,”",4.28,778
l43_413,2,5,Angela,4.02,0
l43_413,2,6,"Erdmann,",2.12,308
l43_413,2,7,"62,",4.66,78
l43_413,2,8,"said,",6.01,0
l43_413,2,9,recalling,3.38,197
l43_413,2,10,how,6.24,0
l43_413,2,11,she,6.26,151
l43_413,2,12,found,5.68,106
l43_413,2,13,out,6.38,0
l43_413,2,14,about,6.4,154
l43_413,2,15,the,7.73,0
l43_413,2,16,bottle.,4.57,116
l43_413,2,17,“A,7.36,121
l43_413,2,18,man,5.82,0
l43_413,2,19,stood,4.57,182
l43_413,2,20,at,6.7,0
l43_413,2,21,my,6.57,0
l43_413,2,22,door,5.08,0
l43_413,2,23,and,7.41,195
l43_413,2,24,told,5.54,77
l43_413,2,25,me,6.48,0
l43_413,2,26,he,6.69,0
l43_413,2,27,had,6.33,0
l43_413,2,28,post,5.43,282
l43_413,2,29,from,6.63,357
l43_413,2,30,my,6.57,0
l43_413,2,31,grandfather.,4.24,143
l43_413,2,32,He,6.69,0
l43_413,2,33,then,6.07,158
l43_413,2,34,told,5.54,204
l43_413,2,35,me,6.48,0
l43_413,2,36,that,7.01,0
l43_413,2,37,a,7.36,99
l43_413,2,38,message,5.0,266
l43_413,2,39,in,7.27,0
l43_413,2,40,a,7.36,216
l43_413,2,41,bottle,4.57,133
l43_413,2,42,had,6.33,0
l43_413,2,43,been,6.27,222
l43_413,2,44,found,5.68,220
l43_413,2,45,and,7.41,0
l43_413,2,46,that,7.01,0
l43_413,2,47,the,7.73,0
l43_413,2,48,name,5.61,0
l43_413,2,49,that,7.01,90
l43_413,2,50,was,6.82,0
l43_413,2,51,on,6.91,0
l43_413,2,52,the,7.73,0
l43_413,2,53,card,5.04,190
l43_413,2,54,was,6.82,72
l43_413,2,55,that,7.01,173
l43_413,2,56,of,7.4,0
l43_413,2,57,my,6.57,0
l43_413,2,58,grandfather.”,4.24,625
l43_413,2,59,Her,6.3,281
l43_413,2,60,visitor,4.01,0
l43_413,2,61,was,6.82,171
l43_413,2,62,a,7.36,0
l43_413,2,63,genealogical,3.04,0
l43_413,2,64,researcher,3.92,388
l43_413,2,65,who,6.34,0
l43_413,2,66,had,6.33,144
l43_413,2,67,managed,4.76,0
l43_413,2,68,to,7.43,0
l43_413,2,69,track,5.02,210
l43_413,2,70,her,6.3,0
l43_413,2,71,down,5.88,115
l43_413,2,72,in,7.27,0
l43_413,2,73,Berlin,4.38,0
l43_413,2,74,after,6.11,0
l43_413,2,75,the,7.73,0
l43_413,2,76,letter,4.95,0
l43_413,2,77,was,6.82,331
l43_413,2,78,given,5.41,32
l43_413,2,79,to,7.43,0
l43_413,2,80,the,7.73,114
l43_413,2,81,International,5.36,0
l43_413,2,82,Maritime,3.96,235
l43_413,2,83,Museum,4.71,206
l43_413,2,84,in,7.27,0
l43_413,2,85,the,7.73,0
l43_413,2,86,northern,4.85,322
l43_413,2,87,port,4.73,0
l43_413,2,88,city,5.61,390
l43_413,2,89,of,7.4,0
l43_413,2,90,Hamburg.,3.62,153
l44_414,1,1,Angela,4.02,465
l44_414,1,2,Erdmann,2.12,696
l44_414,1,3,never,5.91,0
l44_414,1,4,knew,5.2,182
l44_414,1,5,her,6.3,0
l44_414,1,6,grandfather.,4.24,342
l44_414,1,7,He,6.69,0
l44_414,1,8,died,5.2,843
l44_414,1,9,in,7.27,0
l44_414,1,10,"1946,",4.11,614
l44_414,1,11,six,5.29,203
l44_414,1,12,years,5.96,415
l44_414,1,13,before,5.93,0
l44_414,1,14,she,6.26,0
l44_414,1,15,was,6.82,308
l44_414,1,16,born.,5.09,0
l44_414,1,17,"But,",6.63,547
